,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
83361,41,2020-08-13 09:00:00,1625.346,27.8,2.7,87.0,0.0,0.0,1,0,1761,1,4,9
83362,41,2020-08-13 10:00:00,2120.094,28.5,2.6,84.0,0.0,0.1,1,0,1762,1,4,10
83363,41,2020-08-13 11:00:00,2137.59,29.8,2.8,79.0,0.0,0.5,1,0,1763,1,4,11
83364,41,2020-08-13 12:00:00,2204.172,29.7,2.7,79.0,0.0,0.2,1,0,1764,1,4,12
83365,41,2020-08-13 13:00:00,2203.524,30.3,3.1,78.0,0.0,0.0,1,0,1765,1,4,13
83366,41,2020-08-13 14:00:00,2206.278,30.1,3.8,78.0,0.0,0.0,1,0,1766,1,4,14
83367,41,2020-08-13 15:00:00,2189.268,31.4,4.0,73.0,0.0,0.2,1,0,1767,1,4,15
83368,41,2020-08-13 16:00:00,2170.314,31.1,4.5,73.0,0.0,0.6,1,0,1768,1,4,16
83369,41,2020-08-13 17:00:00,2176.308,31.0,3.2,75.0,0.0,0.0,1,0,1769,1,4,17
83370,41,2020-08-13 18:00:00,2156.868,30.2,3.4,79.0,0.0,0.0,1,0,1770,1,4,18
83371,41,2020-08-13 19:00:00,2142.936,29.8,2.7,80.0,0.0,0.0,1,0,1771,1,4,19
83372,41,2020-08-13 20:00:00,2105.028,28.4,1.6,87.0,0.0,0.0,1,0,1772,1,4,20
83373,41,2020-08-13 21:00:00,1884.87,27.6,0.5,92.0,0.0,0.0,1,0,1773,1,4,21
83374,41,2020-08-13 22:00:00,974.592,27.8,2.0,88.0,0.0,0.0,1,0,1774,1,4,22
83375,41,2020-08-13 23:00:00,804.654,27.0,1.3,93.0,0.0,0.0,1,0,1775,1,4,23
83376,41,2020-08-14 00:00:00,508.194,27.0,0.5,94.0,0.0,0.0,1,0,1776,1,5,0
83377,41,2020-08-14 01:00:00,410.346,27.1,3.1,91.0,0.0,0.0,1,0,1777,1,5,1
83378,41,2020-08-14 02:00:00,413.586,27.3,3.1,89.0,0.0,0.0,1,0,1778,1,5,2
83379,41,2020-08-14 03:00:00,406.458,27.1,2.9,89.0,0.0,0.0,1,0,1779,1,5,3
83380,41,2020-08-14 04:00:00,399.168,27.0,3.4,89.0,0.0,0.0,1,0,1780,1,5,4
83381,41,2020-08-14 05:00:00,448.416,26.6,3.0,90.0,0.0,0.0,1,0,1781,1,5,5
83382,41,2020-08-14 06:00:00,474.822,26.5,2.2,91.0,0.0,0.0,1,0,1782,1,5,6
83383,41,2020-08-14 07:00:00,597.618,27.2,2.8,88.0,0.0,0.4,1,0,1783,1,5,7
83384,41,2020-08-14 08:00:00,1035.018,27.4,3.1,86.0,0.0,0.4,1,0,1784,1,5,8
83385,41,2020-08-14 09:00:00,1603.638,27.5,3.3,86.0,0.0,0.0,1,0,1785,1,5,9
83386,41,2020-08-14 10:00:00,2185.866,27.5,3.2,89.0,0.0,0.0,1,0,1786,1,5,10
83387,41,2020-08-14 11:00:00,2197.368,29.5,4.4,82.0,0.0,0.5,1,0,1787,1,5,11
83388,41,2020-08-14 12:00:00,2239.002,29.5,4.4,82.0,0.0,0.0,1,0,1788,1,5,12
83389,41,2020-08-14 13:00:00,2172.744,28.2,5.2,87.0,0.0,0.0,1,0,1789,1,5,13
83390,41,2020-08-14 14:00:00,2218.914,28.7,4.3,86.0,0.0,0.0,1,0,1790,1,5,14
83391,41,2020-08-14 15:00:00,2171.124,28.7,4.7,87.0,0.0,0.0,1,0,1791,1,5,15
83392,41,2020-08-14 16:00:00,2168.0460000000007,28.4,4.0,88.0,0.0,0.0,1,0,1792,1,5,16
83393,41,2020-08-14 17:00:00,2186.514,28.1,3.1,89.0,0.0,0.0,1,0,1793,1,5,17
83394,41,2020-08-14 18:00:00,2181.978,28.0,2.6,90.0,0.0,0.0,1,0,1794,1,5,18
83395,41,2020-08-14 19:00:00,2179.548,27.7,2.4,91.0,0.0,0.0,1,0,1795,1,5,19
83396,41,2020-08-14 20:00:00,2130.462,27.3,3.2,92.0,0.0,0.0,1,0,1796,1,5,20
83397,41,2020-08-14 21:00:00,1972.836,27.2,2.6,93.0,0.0,0.0,1,0,1797,1,5,21
83398,41,2020-08-14 22:00:00,1134.486,27.0,2.1,92.0,0.0,0.0,1,0,1798,1,5,22
83399,41,2020-08-14 23:00:00,781.164,26.9,2.6,92.0,0.0,0.0,1,0,1799,1,5,23
83400,41,2020-08-15 00:00:00,484.38,26.8,2.0,93.0,0.0,0.0,1,0,1800,1,6,0
83401,41,2020-08-15 01:00:00,385.56,26.8,2.9,92.0,0.0,0.0,1,0,1801,1,6,1
83402,41,2020-08-15 02:00:00,386.37,26.7,2.1,92.0,0.0,0.0,1,0,1802,1,6,2
83403,41,2020-08-15 03:00:00,383.454,26.5,2.5,93.0,0.0,0.0,1,0,1803,1,6,3
83404,41,2020-08-15 04:00:00,411.642,25.9,1.3,96.0,1.2,0.0,1,0,1804,1,6,4
83405,41,2020-08-15 05:00:00,452.304,25.5,2.1,99.0,9.5,0.0,1,0,1805,1,6,5
83406,41,2020-08-15 06:00:00,487.944,25.5,0.9,100.0,9.4,0.0,1,0,1806,1,6,6
83407,41,2020-08-15 07:00:00,579.15,25.4,2.3,100.0,11.7,0.0,1,0,1807,1,6,7
83408,41,2020-08-15 08:00:00,983.988,25.2,1.3,100.0,10.1,0.0,1,0,1808,1,6,8
83409,41,2020-08-15 09:00:00,1615.626,25.4,1.9,100.0,1.6,0.0,1,0,1809,1,6,9
83410,41,2020-08-15 10:00:00,2155.248,25.7,2.1,100.0,2.0,0.0,1,0,1810,1,6,10
83411,41,2020-08-15 11:00:00,2184.084,26.0,1.5,100.0,1.1,0.0,1,0,1811,1,6,11
83412,41,2020-08-15 12:00:00,2219.076,26.5,1.5,98.0,0.0,0.0,1,0,1812,1,6,12
83413,41,2020-08-15 13:00:00,2245.482,26.8,2.6,97.0,0.0,0.0,1,0,1813,1,6,13
83414,41,2020-08-15 14:00:00,2286.63,27.3,2.0,95.0,0.0,0.0,1,0,1814,1,6,14
83415,41,2020-08-15 15:00:00,2276.1,28.0,1.9,93.0,0.0,0.0,1,0,1815,1,6,15
83416,41,2020-08-15 16:00:00,2283.876,28.5,2.0,91.0,0.0,0.3,1,0,1816,1,6,16
83417,41,2020-08-15 17:00:00,2279.016,29.1,1.5,88.0,0.0,0.5,1,0,1817,1,6,17
83418,41,2020-08-15 18:00:00,2287.926,28.6,1.2,89.0,0.0,0.4,1,0,1818,1,6,18
83419,41,2020-08-15 19:00:00,2275.938,27.8,1.1,93.0,0.0,0.0,1,0,1819,1,6,19
83420,41,2020-08-15 20:00:00,2204.496,27.5,1.1,92.0,0.0,0.0,1,0,1820,1,6,20
83421,41,2020-08-15 21:00:00,1994.544,27.0,0.8,94.0,0.0,0.0,1,0,1821,1,6,21
83422,41,2020-08-15 22:00:00,1026.27,26.2,0.1,97.0,0.0,0.0,1,0,1822,1,6,22
83423,41,2020-08-15 23:00:00,820.53,26.3,1.2,98.0,0.0,0.0,1,0,1823,1,6,23
83424,41,2020-08-16 00:00:00,492.642,25.7,1.6,98.0,0.0,0.0,1,0,1824,1,0,0
83425,41,2020-08-16 01:00:00,397.062,26.1,1.1,94.0,0.0,0.0,1,0,1825,1,0,1
83426,41,2020-08-16 02:00:00,402.408,25.4,1.3,95.0,0.0,0.0,1,0,1826,1,0,2
83427,41,2020-08-16 03:00:00,392.6880000000001,25.1,1.3,97.0,0.0,0.0,1,0,1827,1,0,3
83428,41,2020-08-16 04:00:00,436.914,24.8,1.1,96.0,0.0,0.0,1,0,1828,1,0,4
83429,41,2020-08-16 05:00:00,452.304,25.2,1.5,94.0,0.0,0.0,1,0,1829,1,0,5
83430,41,2020-08-16 06:00:00,492.156,25.1,1.5,95.0,0.0,0.0,1,0,1830,1,0,6
83431,41,2020-08-16 07:00:00,595.998,25.5,1.7,93.0,0.0,0.0,1,0,1831,1,0,7
83432,41,2020-08-16 08:00:00,985.77,26.2,2.8,91.0,0.0,0.0,1,0,1832,1,0,8
83433,41,2020-08-16 09:00:00,1613.52,26.8,3.2,90.0,0.0,0.0,1,0,1833,1,0,9
83434,41,2020-08-16 10:00:00,2180.682,27.9,3.2,87.0,0.0,0.1,1,0,1834,1,0,10
83435,41,2020-08-16 11:00:00,2216.646,29.1,3.1,80.0,0.0,0.6,1,0,1835,1,0,11
83436,41,2020-08-16 12:00:00,2239.488,30.3,3.2,76.0,0.0,0.6,1,0,1836,1,0,12
83437,41,2020-08-16 13:00:00,2265.246,30.5,4.2,74.0,0.0,0.8,1,0,1837,1,0,13
83438,41,2020-08-16 14:00:00,2296.998,30.8,4.0,73.0,0.0,0.9,1,0,1838,1,0,14
83439,41,2020-08-16 15:00:00,2297.16,30.7,3.8,73.0,0.0,1.0,1,0,1839,1,0,15
83440,41,2020-08-16 16:00:00,2296.998,30.7,3.8,74.0,0.0,0.4,1,0,1840,1,0,16
83441,41,2020-08-16 17:00:00,2259.414,30.7,3.3,74.0,0.0,0.9,1,0,1841,1,0,17
83442,41,2020-08-16 18:00:00,2273.508,28.8,3.4,79.0,0.0,0.5,1,0,1842,1,0,18
83443,41,2020-08-16 19:00:00,2252.61,28.2,2.3,83.0,0.0,0.0,1,0,1843,1,0,19
83444,41,2020-08-16 20:00:00,2168.208,27.6,1.7,86.0,0.0,0.0,1,0,1844,1,0,20
83445,41,2020-08-16 21:00:00,1975.752,27.1,0.9,89.0,0.0,0.0,1,0,1845,1,0,21
83446,41,2020-08-16 22:00:00,1200.969,26.9,1.2,89.0,0.0,0.0,1,0,1846,1,0,22
83447,41,2020-08-16 23:00:00,794.934,26.6,1.2,92.0,0.0,0.0,1,0,1847,1,0,23
83448,41,2020-08-17 00:00:00,478.386,26.4,0.7,94.0,0.0,0.0,1,0,1848,1,1,0
83449,41,2020-08-17 01:00:00,377.946,26.2,0.6,94.0,0.0,0.0,1,0,1849,1,1,1
83450,41,2020-08-17 02:00:00,388.314,26.0,0.8,96.0,0.0,0.0,1,0,1850,1,1,2
83451,41,2020-08-17 03:00:00,385.722,25.7,1.1,97.0,0.0,0.0,1,0,1851,1,1,3
83452,41,2020-08-17 04:00:00,387.666,25.8,1.4,97.0,0.0,0.0,1,0,1852,1,1,4
83453,41,2020-08-17 05:00:00,450.522,25.9,0.8,94.0,0.0,0.0,1,0,1853,1,1,5
83454,41,2020-08-17 06:00:00,464.13,25.8,0.6,94.0,0.0,0.0,1,0,1854,1,1,6
83455,41,2020-08-17 07:00:00,590.004,26.4,0.3,89.0,0.0,0.0,1,0,1855,1,1,7
83456,41,2020-08-17 08:00:00,972.81,27.5,1.1,87.0,0.0,0.4,1,0,1856,1,1,8
83457,41,2020-08-17 09:00:00,1711.206,28.0,0.9,84.0,0.0,0.4,1,0,1857,1,1,9
83458,41,2020-08-17 10:00:00,2301.696,28.5,0.6,81.0,0.0,0.1,1,0,1858,1,1,10
83459,41,2020-08-17 11:00:00,1990.17,29.6,1.3,75.0,0.0,0.3,1,0,1859,1,1,11
83460,41,2020-08-17 12:00:00,2338.794,31.5,1.5,68.0,0.0,0.8,1,0,1860,1,1,12
83461,41,2020-08-17 13:00:00,2316.276,31.2,2.1,70.0,0.0,1.0,1,0,1861,1,1,13
83462,41,2020-08-17 14:00:00,2338.47,31.8,2.1,63.0,0.0,1.0,1,0,1862,1,1,14
83463,41,2020-08-17 15:00:00,2314.818,32.1,1.7,66.0,0.0,0.7,1,0,1863,1,1,15
83464,41,2020-08-17 16:00:00,2332.638,32.0,2.6,71.0,0.0,1.0,1,0,1864,1,1,16
83465,41,2020-08-17 17:00:00,2295.54,31.5,2.9,73.0,0.0,1.0,1,0,1865,1,1,17
83466,41,2020-08-17 18:00:00,2290.68,30.3,3.1,74.0,0.0,1.0,1,0,1866,1,1,18
83467,41,2020-08-17 19:00:00,2275.452,29.1,2.4,78.0,0.0,0.7,1,0,1867,1,1,19
83468,41,2020-08-17 20:00:00,2173.878,27.6,1.1,84.0,0.0,0.0,1,0,1868,1,1,20
83469,41,2020-08-17 21:00:00,1948.698,26.5,0.9,89.0,0.0,0.0,1,0,1869,1,1,21
83470,41,2020-08-17 22:00:00,961.308,25.8,0.3,91.0,0.0,0.0,1,0,1870,1,1,22
83471,41,2020-08-17 23:00:00,785.052,25.2,0.8,94.0,0.0,0.0,1,0,1871,1,1,23
83472,41,2020-08-18 00:00:00,466.398,25.2,0.6,95.0,0.0,0.0,1,0,1872,1,2,0
83473,41,2020-08-18 01:00:00,396.73800000000006,24.5,0.7,97.0,0.0,0.0,1,0,1873,1,2,1
83474,41,2020-08-18 02:00:00,407.592,24.3,0.5,98.0,0.0,0.0,1,0,1874,1,2,2
83475,41,2020-08-18 03:00:00,397.548,23.9,0.4,99.0,0.0,0.0,1,0,1875,1,2,3
83476,41,2020-08-18 04:00:00,431.244,23.7,0.2,100.0,0.0,0.0,1,0,1876,1,2,4
83477,41,2020-08-18 05:00:00,573.48,23.5,0.6,100.0,0.0,0.0,1,0,1877,1,2,5
83478,41,2020-08-18 06:00:00,560.3580000000002,23.5,0.5,100.0,0.0,0.0,1,0,1878,1,2,6
83479,41,2020-08-18 07:00:00,561.654,24.0,0.7,100.0,0.0,0.0,1,0,1879,1,2,7
83480,41,2020-08-18 08:00:00,973.944,24.5,0.3,100.0,0.0,0.0,1,0,1880,1,2,8
83481,41,2020-08-18 09:00:00,1638.4679999999996,25.6,1.1,97.0,0.0,0.0,1,0,1881,1,2,9
83482,41,2020-08-18 10:00:00,2141.3160000000007,26.8,1.0,87.0,0.0,0.0,1,0,1882,1,2,10
83483,41,2020-08-18 11:00:00,2162.214,28.3,2.1,82.0,0.0,0.7,1,0,1883,1,2,11
83484,41,2020-08-18 12:00:00,2185.056,29.0,2.6,74.0,0.0,1.0,1,0,1884,1,2,12
83485,41,2020-08-18 13:00:00,2180.358,30.0,2.5,72.0,0.0,1.0,1,0,1885,1,2,13
83486,41,2020-08-18 14:00:00,2165.616,30.8,2.4,66.0,0.0,1.0,1,0,1886,1,2,14
83487,41,2020-08-18 15:00:00,2169.18,31.5,2.5,61.0,0.0,1.0,1,0,1887,1,2,15
83488,41,2020-08-18 16:00:00,2158.65,31.8,2.3,59.0,0.0,1.0,1,0,1888,1,2,16
83489,41,2020-08-18 17:00:00,2119.932,31.4,2.2,59.0,0.0,1.0,1,0,1889,1,2,17
83490,41,2020-08-18 18:00:00,2122.2,30.8,2.3,63.0,0.0,1.0,1,0,1890,1,2,18
83491,41,2020-08-18 19:00:00,2108.916,29.3,1.7,74.0,0.0,0.7,1,0,1891,1,2,19
83492,41,2020-08-18 20:00:00,2039.58,27.6,1.3,78.0,0.0,0.0,1,0,1892,1,2,20
83493,41,2020-08-18 21:00:00,1852.308,26.3,1.2,84.0,0.0,0.0,1,0,1893,1,2,21
83494,41,2020-08-18 22:00:00,979.614,25.5,0.9,89.0,0.0,0.0,1,0,1894,1,2,22
83495,41,2020-08-18 23:00:00,809.352,24.9,1.2,94.0,0.0,0.0,1,0,1895,1,2,23
83496,41,2020-08-19 00:00:00,463.806,24.3,0.2,97.0,0.0,0.0,1,0,1896,1,3,0
83497,41,2020-08-19 01:00:00,370.494,24.7,1.0,95.0,0.0,0.0,1,0,1897,1,3,1
83498,41,2020-08-19 02:00:00,365.796,23.8,0.4,97.0,0.0,0.0,1,0,1898,1,3,2
83499,41,2020-08-19 03:00:00,364.986,23.3,0.5,98.0,0.0,0.0,1,0,1899,1,3,3
83500,41,2020-08-19 04:00:00,392.526,23.1,0.6,99.0,0.0,0.0,1,0,1900,1,3,4
83501,41,2020-08-19 05:00:00,414.5580000000001,23.0,1.2,100.0,0.0,0.0,1,0,1901,1,3,5
83502,41,2020-08-19 06:00:00,455.0580000000001,23.6,1.4,100.0,0.0,0.0,1,0,1902,1,3,6
83503,41,2020-08-19 07:00:00,555.66,23.8,0.6,100.0,0.0,0.0,1,0,1903,1,3,7
83504,41,2020-08-19 08:00:00,963.576,24.9,1.1,94.0,0.0,0.5,1,0,1904,1,3,8
83505,41,2020-08-19 09:00:00,1662.606,26.7,0.9,82.0,0.0,0.8,1,0,1905,1,3,9
83506,41,2020-08-19 10:00:00,2159.6220000000008,27.5,2.6,80.0,0.0,1.0,1,0,1906,1,3,10
83507,41,2020-08-19 11:00:00,2126.574,28.1,2.6,78.0,0.0,0.8,1,0,1907,1,3,11
83508,41,2020-08-19 12:00:00,2174.85,29.6,1.4,73.0,0.0,0.9,1,0,1908,1,3,12
83509,41,2020-08-19 13:00:00,2174.688,30.6,2.5,69.0,0.0,1.0,1,0,1909,1,3,13
83510,41,2020-08-19 14:00:00,2186.514,31.6,3.0,65.0,0.0,1.0,1,0,1910,1,3,14
83511,41,2020-08-19 15:00:00,2155.896,30.7,4.2,65.0,0.0,1.0,1,0,1911,1,3,15
83512,41,2020-08-19 16:00:00,2204.82,30.7,3.2,67.0,0.0,1.0,1,0,1912,1,3,16
83513,41,2020-08-19 17:00:00,2190.402,30.2,3.4,67.0,0.0,1.0,1,0,1913,1,3,17
83514,41,2020-08-19 18:00:00,2159.6220000000008,29.3,2.7,70.0,0.0,1.0,1,0,1914,1,3,18
83515,41,2020-08-19 19:00:00,2142.612,27.8,2.2,78.0,0.0,0.7,1,0,1915,1,3,19
83516,41,2020-08-19 20:00:00,2098.71,26.7,1.6,85.0,0.0,0.0,1,0,1916,1,3,20
83517,41,2020-08-19 21:00:00,1939.302,25.7,1.0,92.0,0.0,0.0,1,0,1917,1,3,21
83518,41,2020-08-19 22:00:00,971.838,25.0,1.5,96.0,0.0,0.0,1,0,1918,1,3,22
83519,41,2020-08-19 23:00:00,777.924,24.8,0.1,97.0,0.0,0.0,1,0,1919,1,3,23
83520,41,2020-08-20 00:00:00,468.99,24.6,0.8,97.0,0.0,0.0,1,0,1920,1,4,0
83521,41,2020-08-20 01:00:00,382.968,23.9,0.6,98.0,0.0,0.0,1,0,1921,1,4,1
83522,41,2020-08-20 02:00:00,387.342,23.7,0.3,100.0,0.0,0.0,1,0,1922,1,4,2
83523,41,2020-08-20 03:00:00,380.376,23.4,0.9,100.0,0.0,0.0,1,0,1923,1,4,3
83524,41,2020-08-20 04:00:00,414.396,23.6,1.4,100.0,0.0,0.0,1,0,1924,1,4,4
83525,41,2020-08-20 05:00:00,426.222,23.9,0.3,100.0,0.0,0.0,1,0,1925,1,4,5
83526,41,2020-08-20 06:00:00,511.11,24.5,1.2,100.0,0.0,0.0,1,0,1926,1,4,6
83527,41,2020-08-20 07:00:00,758.6460000000002,25.1,1.5,98.0,0.0,0.3,1,0,1927,1,4,7
83528,41,2020-08-20 08:00:00,1213.866,27.1,0.7,83.0,0.0,1.0,1,0,1928,1,4,8
83529,41,2020-08-20 09:00:00,1773.7379999999996,27.6,0.7,77.0,0.0,0.8,1,0,1929,1,4,9
83530,41,2020-08-20 10:00:00,2183.922,28.1,0.9,74.0,0.0,0.4,1,0,1930,1,4,10
83531,41,2020-08-20 11:00:00,2181.006,30.1,0.9,70.0,0.0,0.8,1,0,1931,1,4,11
83532,41,2020-08-20 12:00:00,2173.554,30.9,1.3,63.0,0.0,1.0,1,0,1932,1,4,12
83533,41,2020-08-20 13:00:00,2178.738,31.6,1.1,60.0,0.0,1.0,1,0,1933,1,4,13
83534,41,2020-08-20 14:00:00,2204.334,31.8,1.9,61.0,0.0,0.8,1,0,1934,1,4,14
83535,41,2020-08-20 15:00:00,2201.742,32.2,2.3,59.0,0.0,0.9,1,0,1935,1,4,15
83536,41,2020-08-20 16:00:00,2196.882,32.7,2.6,58.0,0.0,1.0,1,0,1936,1,4,16
83537,41,2020-08-20 17:00:00,2186.676,31.8,2.6,65.0,0.0,0.8,1,0,1937,1,4,17
83538,41,2020-08-20 18:00:00,2144.88,29.1,3.3,75.0,0.0,0.7,1,0,1938,1,4,18
83539,41,2020-08-20 19:00:00,2124.468,27.7,2.8,79.0,0.0,0.3,1,0,1939,1,4,19
83540,41,2020-08-20 20:00:00,2086.722,27.1,2.6,82.0,0.0,0.0,1,0,1940,1,4,20
83541,41,2020-08-20 21:00:00,1930.068,26.2,0.8,85.0,0.0,0.0,1,0,1941,1,4,21
83542,41,2020-08-20 22:00:00,1055.9160000000004,25.6,0.9,90.0,0.0,0.0,1,0,1942,1,4,22
83543,41,2020-08-20 23:00:00,775.4939999999998,25.3,1.5,92.0,0.0,0.0,1,0,1943,1,4,23
83544,41,2020-08-21 00:00:00,465.264,25.1,0.7,93.0,0.0,0.0,1,0,1944,1,5,0
83545,41,2020-08-21 01:00:00,369.522,24.6,0.3,94.0,0.0,0.0,1,0,1945,1,5,1
83546,41,2020-08-21 02:00:00,377.298,24.2,0.7,95.0,0.0,0.0,1,0,1946,1,5,2
83547,41,2020-08-21 03:00:00,366.282,24.0,0.0,96.0,0.0,0.0,1,0,1947,1,5,3
83548,41,2020-08-21 04:00:00,388.638,24.3,0.6,96.0,0.0,0.0,1,0,1948,1,5,4
83549,41,2020-08-21 05:00:00,430.11,24.7,1.3,94.0,0.0,0.0,1,0,1949,1,5,5
83550,41,2020-08-21 06:00:00,465.102,24.3,0.5,94.0,0.0,0.0,1,0,1950,1,5,6
83551,41,2020-08-21 07:00:00,739.53,25.1,2.3,93.0,0.0,0.0,1,0,1951,1,5,7
83552,41,2020-08-21 08:00:00,857.466,26.3,1.7,89.0,0.0,0.4,1,0,1952,1,5,8
83553,41,2020-08-21 09:00:00,1606.23,28.1,1.7,80.0,0.0,0.7,1,0,1953,1,5,9
83554,41,2020-08-21 10:00:00,2194.128,28.5,1.7,78.0,0.0,0.7,1,0,1954,1,5,10
83555,41,2020-08-21 11:00:00,2173.716,28.8,1.3,77.0,0.0,0.1,1,0,1955,1,5,11
83556,41,2020-08-21 12:00:00,2205.63,29.2,1.7,76.0,0.0,0.2,1,0,1956,1,5,12
83557,41,2020-08-21 13:00:00,2071.17,30.3,1.2,78.0,0.0,0.3,1,0,1957,1,5,13
83558,41,2020-08-21 14:00:00,2024.838,30.1,3.9,77.0,0.0,0.5,1,0,1958,1,5,14
83559,41,2020-08-21 15:00:00,2182.626,31.0,3.9,76.0,0.0,0.9,1,0,1959,1,5,15
83560,41,2020-08-21 16:00:00,2249.694,31.1,3.0,72.0,0.0,0.9,1,0,1960,1,5,16
83561,41,2020-08-21 17:00:00,2198.34,30.4,2.9,72.0,0.0,1.0,1,0,1961,1,5,17
83562,41,2020-08-21 18:00:00,2186.19,29.7,1.9,75.0,0.0,0.9,1,0,1962,1,5,18
83563,41,2020-08-21 19:00:00,2142.288,28.7,1.1,81.0,0.0,0.0,1,0,1963,1,5,19
83564,41,2020-08-21 20:00:00,2093.688,28.2,1.3,83.0,0.0,0.0,1,0,1964,1,5,20
83565,41,2020-08-21 21:00:00,1897.992,27.7,0.7,86.0,0.0,0.0,1,0,1965,1,5,21
83566,41,2020-08-21 22:00:00,924.372,27.7,0.2,86.0,0.0,0.0,1,0,1966,1,5,22
83567,41,2020-08-21 23:00:00,768.69,26.4,0.2,93.0,0.0,0.0,1,0,1967,1,5,23
83568,41,2020-08-22 00:00:00,452.304,27.0,1.1,87.0,0.0,0.0,1,0,1968,1,6,0
83569,41,2020-08-22 01:00:00,367.416,26.4,0.7,90.0,0.0,0.0,1,0,1969,1,6,1
83570,41,2020-08-22 02:00:00,370.332,26.4,0.7,89.0,0.0,0.0,1,0,1970,1,6,2
83571,41,2020-08-22 03:00:00,367.578,26.3,1.0,87.0,0.0,0.0,1,0,1971,1,6,3
83572,41,2020-08-22 04:00:00,367.416,25.7,0.7,89.0,0.0,0.0,1,0,1972,1,6,4
83573,41,2020-08-22 05:00:00,433.026,25.9,1.3,87.0,0.0,0.0,1,0,1973,1,6,5
83574,41,2020-08-22 06:00:00,462.672,25.6,2.1,88.0,0.0,0.0,1,0,1974,1,6,6
83575,41,2020-08-22 07:00:00,574.938,25.7,1.2,88.0,0.0,0.0,1,0,1975,1,6,7
83576,41,2020-08-22 08:00:00,970.866,26.5,2.0,85.0,0.0,0.0,1,0,1976,1,6,8
83577,41,2020-08-22 09:00:00,1565.892,26.3,2.6,86.0,0.0,0.0,1,0,1977,1,6,9
83578,41,2020-08-22 10:00:00,2109.564,27.3,2.3,84.0,0.0,0.0,1,0,1978,1,6,10
83579,41,2020-08-22 11:00:00,2223.126,27.8,1.3,82.0,0.0,0.0,1,0,1979,1,6,11
83580,41,2020-08-22 12:00:00,2199.474,28.5,2.0,80.0,0.0,0.0,1,0,1980,1,6,12
83581,41,2020-08-22 13:00:00,2227.986,28.4,3.1,78.0,0.0,0.1,1,0,1981,1,6,13
83582,41,2020-08-22 14:00:00,2177.604,24.0,1.5,93.0,0.0,0.2,1,0,1982,1,6,14
83583,41,2020-08-22 15:00:00,2088.18,23.9,1.6,96.0,2.9,0.0,1,0,1983,1,6,15
83584,41,2020-08-22 16:00:00,2079.108,25.8,0.9,88.0,0.0,0.4,1,0,1984,1,6,16
83585,41,2020-08-22 17:00:00,2071.98,26.4,0.4,85.0,0.0,0.1,1,0,1985,1,6,17
83586,41,2020-08-22 18:00:00,2054.808,24.2,2.3,96.0,7.7,0.0,1,0,1986,1,6,18
83587,41,2020-08-22 19:00:00,2030.508,23.1,1.4,98.0,4.5,0.0,1,0,1987,1,6,19
83588,41,2020-08-22 20:00:00,1943.514,22.3,1.0,99.0,7.7,0.0,1,0,1988,1,6,20
83589,41,2020-08-22 21:00:00,1795.932,22.6,0.7,100.0,2.4,0.0,1,0,1989,1,6,21
83590,41,2020-08-22 22:00:00,985.284,22.5,0.4,100.0,5.0,0.0,1,0,1990,1,6,22
83591,41,2020-08-22 23:00:00,797.04,22.5,0.6,100.0,0.0,0.0,1,0,1991,1,6,23
83592,41,2020-08-23 00:00:00,463.482,22.6,1.1,100.0,0.0,0.0,1,0,1992,1,0,0
83593,41,2020-08-23 01:00:00,357.858,22.3,1.5,100.0,0.0,0.0,1,0,1993,1,0,1
83594,41,2020-08-23 02:00:00,364.986,22.5,0.6,100.0,0.0,0.0,1,0,1994,1,0,2
83595,41,2020-08-23 03:00:00,361.26,22.1,0.4,100.0,0.0,0.0,1,0,1995,1,0,3
83596,41,2020-08-23 04:00:00,361.422,22.2,0.1,100.0,0.0,0.0,1,0,1996,1,0,4
83597,41,2020-08-23 05:00:00,358.02,22.1,0.3,100.0,0.0,0.0,1,0,1997,1,0,5
83598,41,2020-08-23 06:00:00,368.712,21.8,0.4,100.0,0.0,0.0,1,0,1998,1,0,6
83599,41,2020-08-23 07:00:00,387.018,22.7,0.9,100.0,0.0,0.0,1,0,1999,1,0,7
83600,41,2020-08-23 08:00:00,703.7280000000002,23.6,0.9,97.0,0.0,0.0,1,0,2000,1,0,8
83601,41,2020-08-23 09:00:00,1310.58,25.4,1.4,89.0,0.0,0.8,1,0,2001,1,0,9
83602,41,2020-08-23 10:00:00,1625.5079999999996,26.5,1.8,81.0,0.0,1.0,1,0,2002,1,0,10
83603,41,2020-08-23 11:00:00,1636.362,27.4,0.8,80.0,0.0,0.3,1,0,2003,1,0,11
83604,41,2020-08-23 12:00:00,1652.2379999999996,28.7,2.4,72.0,0.0,0.9,1,0,2004,1,0,12
83605,41,2020-08-23 13:00:00,1659.852,29.1,2.4,65.0,0.0,0.9,1,0,2005,1,0,13
83606,41,2020-08-23 14:00:00,1669.734,29.5,2.4,65.0,0.0,1.0,1,0,2006,1,0,14
83607,41,2020-08-23 15:00:00,1753.0020000000004,29.6,3.4,62.0,0.0,1.0,1,0,2007,1,0,15
83608,41,2020-08-23 16:00:00,1689.0120000000004,30.0,3.4,62.0,0.0,1.0,1,0,2008,1,0,16
83609,41,2020-08-23 17:00:00,1651.266,29.4,3.1,62.0,0.0,1.0,1,0,2009,1,0,17
