,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,energy_group,Week,24Hour
120076,59,2020-08-13 04:00:00,868.32,23.1,0.0,99.0,0.0,0.0,1,0,1756,5,4,4
120077,59,2020-08-13 05:00:00,1239.624,23.1,0.0,99.0,0.0,0.0,1,0,1757,5,4,5
120078,59,2020-08-13 06:00:00,1072.44,22.7,0.0,99.0,0.0,0.0,1,0,1758,5,4,6
120079,59,2020-08-13 07:00:00,1083.78,23.1,0.0,99.0,0.0,0.0,1,0,1759,5,4,7
120080,59,2020-08-13 08:00:00,1522.476,23.9,0.0,99.0,0.0,0.1,1,0,1760,5,4,8
120081,59,2020-08-13 09:00:00,1787.5079999999996,26.6,0.0,83.0,0.0,0.9,1,0,1761,5,4,9
120082,59,2020-08-13 10:00:00,1496.88,29.3,1.0,72.0,0.0,0.8,1,0,1762,5,4,10
120083,59,2020-08-13 11:00:00,1574.316,29.8,3.7,67.0,0.0,1.0,1,0,1763,5,4,11
120084,59,2020-08-13 12:00:00,1867.86,30.9,3.2,65.0,0.0,1.0,1,0,1764,5,4,12
120085,59,2020-08-13 13:00:00,1516.9679999999996,31.7,2.2,58.0,0.0,1.0,1,0,1765,5,4,13
120086,59,2020-08-13 14:00:00,1808.568,31.8,2.9,59.0,0.0,1.0,1,0,1766,5,4,14
120087,59,2020-08-13 15:00:00,1622.214,32.6,2.9,60.0,0.0,1.0,1,0,1767,5,4,15
120088,59,2020-08-13 16:00:00,1447.308,32.8,2.6,60.0,0.0,1.0,1,0,1768,5,4,16
120089,59,2020-08-13 17:00:00,1667.304,32.3,2.0,59.0,0.0,1.0,1,0,1769,5,4,17
120090,59,2020-08-13 18:00:00,1557.144,31.3,1.7,63.0,0.0,1.0,1,0,1770,5,4,18
120091,59,2020-08-13 19:00:00,1343.304,28.1,0.8,82.0,0.0,0.8,1,0,1771,5,4,19
120092,59,2020-08-13 20:00:00,1372.14,26.7,0.9,88.0,0.0,0.0,1,0,1772,5,4,20
120093,59,2020-08-13 21:00:00,1240.92,26.0,0.0,92.0,0.0,0.0,1,0,1773,5,4,21
120094,59,2020-08-13 22:00:00,1220.832,25.1,0.0,96.0,0.0,0.0,1,0,1774,5,4,22
120095,59,2020-08-13 23:00:00,1312.848,24.7,0.0,97.0,0.0,0.0,1,0,1775,5,4,23
120096,59,2020-08-14 00:00:00,913.68,24.6,0.0,97.0,0.0,0.0,1,0,1776,5,5,0
120097,59,2020-08-14 01:00:00,832.3560000000001,24.7,0.0,97.0,0.0,0.0,1,0,1777,5,5,1
120098,59,2020-08-14 02:00:00,1131.0839999999996,24.1,0.0,98.0,0.0,0.0,1,0,1778,5,5,2
120099,59,2020-08-14 03:00:00,917.568,23.6,0.3,99.0,0.0,0.0,1,0,1779,5,5,3
120100,59,2020-08-14 04:00:00,810.648,23.4,0.1,98.0,0.0,0.0,1,0,1780,5,5,4
120101,59,2020-08-14 05:00:00,995.976,22.9,0.0,99.0,0.0,0.0,1,0,1781,5,5,5
120102,59,2020-08-14 06:00:00,1316.088,22.9,0.0,99.0,0.0,0.0,1,0,1782,5,5,6
120103,59,2020-08-14 07:00:00,1271.376,23.4,0.6,99.0,0.0,0.0,1,0,1783,5,5,7
120104,59,2020-08-14 08:00:00,1462.536,25.7,1.0,87.0,0.0,0.9,1,0,1784,5,5,8
120105,59,2020-08-14 09:00:00,1808.892,28.6,3.8,68.0,0.0,1.0,1,0,1785,5,5,9
120106,59,2020-08-14 10:00:00,2069.712,30.3,2.8,66.0,0.0,1.0,1,0,1786,5,5,10
120107,59,2020-08-14 11:00:00,1798.50375,31.2,2.6,66.0,0.0,1.0,1,0,1787,5,5,11
120108,59,2020-08-14 12:00:00,1832.544,31.8,3.6,65.0,0.0,1.0,1,0,1788,5,5,12
120109,59,2020-08-14 13:00:00,1739.88,32.7,2.7,61.0,0.0,1.0,1,0,1789,5,5,13
120110,59,2020-08-14 14:00:00,1893.456,32.8,2.3,59.0,0.0,1.0,1,0,1790,5,5,14
120111,59,2020-08-14 15:00:00,1775.196,32.9,2.9,61.0,0.0,1.0,1,0,1791,5,5,15
120112,59,2020-08-14 16:00:00,1498.1760000000004,32.8,2.9,60.0,0.0,1.0,1,0,1792,5,5,16
120113,59,2020-08-14 17:00:00,1814.724,32.0,2.5,65.0,0.0,1.0,1,0,1793,5,5,17
120114,59,2020-08-14 18:00:00,1525.068,31.0,2.3,65.0,0.0,1.0,1,0,1794,5,5,18
120115,59,2020-08-14 19:00:00,1427.22,29.4,1.0,68.0,0.0,0.7,1,0,1795,5,5,19
120116,59,2020-08-14 20:00:00,1587.924,27.6,1.2,79.0,0.0,0.0,1,0,1796,5,5,20
120117,59,2020-08-14 21:00:00,1494.936,26.0,0.3,87.0,0.0,0.0,1,0,1797,5,5,21
120118,59,2020-08-14 22:00:00,1163.16,27.9,0.6,78.0,0.0,0.0,1,0,1798,5,5,22
120119,59,2020-08-14 23:00:00,1352.376,26.9,0.0,83.0,0.0,0.0,1,0,1799,5,5,23
120120,59,2020-08-15 00:00:00,1270.08,27.0,1.3,81.0,0.0,0.0,1,0,1800,5,6,0
120121,59,2020-08-15 01:00:00,880.956,25.3,0.0,91.0,0.0,0.0,1,0,1801,5,6,1
120122,59,2020-08-15 02:00:00,843.696,26.2,0.1,82.0,0.0,0.0,1,0,1802,5,6,2
120123,59,2020-08-15 03:00:00,1001.16,24.8,0.4,89.0,0.0,0.0,1,0,1803,5,6,3
120124,59,2020-08-15 04:00:00,1098.036,24.1,0.4,91.0,0.0,0.0,1,0,1804,5,6,4
120125,59,2020-08-15 05:00:00,1417.8239999999996,23.8,0.6,93.0,0.0,0.0,1,0,1805,5,6,5
120126,59,2020-08-15 06:00:00,1133.6760000000004,23.3,0.0,95.0,0.0,0.0,1,0,1806,5,6,6
120127,59,2020-08-15 07:00:00,1130.112,25.6,0.0,84.0,0.0,0.7,1,0,1807,5,6,7
120128,59,2020-08-15 08:00:00,1472.58,27.5,0.0,81.0,0.0,1.0,1,0,1808,5,6,8
120129,59,2020-08-15 09:00:00,1872.072,29.3,3.7,70.0,0.0,1.0,1,0,1809,5,6,9
120130,59,2020-08-15 10:00:00,1535.112,30.4,1.8,67.0,0.0,1.0,1,0,1810,5,6,10
120131,59,2020-08-15 11:00:00,1577.2320000000002,31.3,3.5,65.0,0.0,1.0,1,0,1811,5,6,11
120132,59,2020-08-15 12:00:00,1717.2,31.0,1.9,68.0,0.0,0.7,1,0,1812,5,6,12
120133,59,2020-08-15 13:00:00,1885.68,31.9,1.4,62.0,0.0,0.9,1,0,1813,5,6,13
120134,59,2020-08-15 14:00:00,1621.296,32.8,2.0,59.0,0.0,0.7,1,0,1814,5,6,14
120135,59,2020-08-15 15:00:00,1773.9,33.5,3.1,58.0,0.0,1.0,1,0,1815,5,6,15
120136,59,2020-08-15 16:00:00,2040.876,32.5,2.6,60.0,0.0,1.0,1,0,1816,5,6,16
120137,59,2020-08-15 17:00:00,1817.0487,32.3,2.8,61.0,0.0,0.9,1,0,1817,5,6,17
120138,59,2020-08-15 18:00:00,1715.904,31.4,2.7,62.0,0.0,1.0,1,0,1818,5,6,18
120139,59,2020-08-15 19:00:00,2229.12,28.1,1.9,79.0,0.0,0.8,1,0,1819,5,6,19
120140,59,2020-08-15 20:00:00,1754.086154,27.7,2.7,78.0,0.0,0.0,1,0,1820,5,6,20
120141,59,2020-08-15 21:00:00,1421.064,26.2,0.5,84.0,0.0,0.0,1,0,1821,5,6,21
120142,59,2020-08-15 22:00:00,1605.096,24.7,0.7,90.0,0.0,0.0,1,0,1822,5,6,22
120143,59,2020-08-15 23:00:00,1562.698286,24.0,0.5,92.0,0.0,0.0,1,0,1823,5,6,23
120144,59,2020-08-16 00:00:00,1185.192,23.7,0.0,94.0,0.0,0.0,1,0,1824,5,0,0
120145,59,2020-08-16 01:00:00,1188.432,22.9,0.4,96.0,0.0,0.0,1,0,1825,5,0,1
120146,59,2020-08-16 02:00:00,1133.028,22.1,0.0,97.0,0.0,0.0,1,0,1826,5,0,2
120147,59,2020-08-16 03:00:00,1317.384,21.7,0.0,99.0,0.0,0.0,1,0,1827,5,0,3
120148,59,2020-08-16 04:00:00,1162.188,21.7,0.7,98.0,0.0,0.0,1,0,1828,5,0,4
120149,59,2020-08-16 05:00:00,1167.696,21.5,0.4,98.0,0.0,0.0,1,0,1829,5,0,5
120150,59,2020-08-16 06:00:00,1428.192,21.3,0.4,99.0,0.0,0.0,1,0,1830,5,0,6
120151,59,2020-08-16 07:00:00,1477.116,21.7,0.2,99.0,0.0,0.0,1,0,1831,5,0,7
120152,59,2020-08-16 08:00:00,1672.812,21.8,0.0,99.0,0.0,0.0,1,0,1832,5,0,8
120153,59,2020-08-16 09:00:00,2117.988,24.3,0.6,85.0,0.0,0.5,1,0,1833,5,0,9
120154,59,2020-08-16 10:00:00,2220.696,27.8,0.5,69.0,0.0,1.0,1,0,1834,5,0,10
120155,59,2020-08-16 11:00:00,1766.124,30.6,1.1,62.0,0.0,1.0,1,0,1835,5,0,11
120156,59,2020-08-16 12:00:00,1714.284,31.9,2.8,60.0,0.0,1.0,1,0,1836,5,0,12
120157,59,2020-08-16 13:00:00,1915.164,33.0,2.7,55.0,0.0,1.0,1,0,1837,5,0,13
120158,59,2020-08-16 14:00:00,1671.516,32.9,3.4,57.0,0.0,1.0,1,0,1838,5,0,14
120159,59,2020-08-16 15:00:00,1666.332,33.3,2.9,57.0,0.0,1.0,1,0,1839,5,0,15
120160,59,2020-08-16 16:00:00,1954.368,32.4,3.7,59.0,0.0,1.0,1,0,1840,5,0,16
120161,59,2020-08-16 17:00:00,1772.35965,32.8,2.2,58.0,0.0,1.0,1,0,1841,5,0,17
120162,59,2020-08-16 18:00:00,1525.716,31.1,2.0,65.0,0.0,1.0,1,0,1842,5,0,18
120163,59,2020-08-16 19:00:00,1770.984,27.8,2.1,80.0,0.0,0.4,1,0,1843,5,0,19
120164,59,2020-08-16 20:00:00,1577.2320000000002,26.5,1.2,84.0,0.0,0.0,1,0,1844,5,0,20
120165,59,2020-08-16 21:00:00,1720.8072,25.2,1.5,90.0,0.0,0.0,1,0,1845,5,0,21
120166,59,2020-08-16 22:00:00,1426.896,24.4,0.8,93.0,0.0,0.0,1,0,1846,5,0,22
120167,59,2020-08-16 23:00:00,1121.688,24.0,0.5,95.0,0.0,0.0,1,0,1847,5,0,23
120168,59,2020-08-17 00:00:00,1393.2,23.6,1.1,96.0,0.0,0.0,1,0,1848,5,1,0
120169,59,2020-08-17 01:00:00,937.332,23.0,0.0,98.0,0.0,0.0,1,0,1849,5,1,1
120170,59,2020-08-17 02:00:00,1043.928,22.5,0.7,99.0,0.0,0.0,1,0,1850,5,1,2
120171,59,2020-08-17 03:00:00,984.312,22.1,0.0,99.0,0.0,0.0,1,0,1851,5,1,3
120172,59,2020-08-17 04:00:00,1232.172,22.1,0.5,99.0,0.0,0.0,1,0,1852,5,1,4
120173,59,2020-08-17 05:00:00,1208.196,22.1,0.6,99.0,0.0,0.0,1,0,1853,5,1,5
120174,59,2020-08-17 06:00:00,1041.984,22.0,0.0,99.0,0.0,0.0,1,0,1854,5,1,6
120175,59,2020-08-17 07:00:00,1486.836,22.2,0.2,99.0,0.0,0.0,1,0,1855,5,1,7
120176,59,2020-08-17 08:00:00,1731.456,23.4,0.0,96.0,0.0,0.0,1,0,1856,5,1,8
120177,59,2020-08-17 09:00:00,1741.8239999999996,25.5,0.0,85.0,0.0,0.5,1,0,1857,5,1,9
120178,59,2020-08-17 10:00:00,1860.084,28.5,0.6,73.0,0.0,1.0,1,0,1858,5,1,10
120179,59,2020-08-17 11:00:00,1845.504,30.0,1.4,60.0,0.0,1.0,1,0,1859,5,1,11
120180,59,2020-08-17 12:00:00,1484.892,32.1,0.5,51.0,0.0,1.0,1,0,1860,5,1,12
120181,59,2020-08-17 13:00:00,1652.4,33.1,0.9,55.0,0.0,1.0,1,0,1861,5,1,13
120182,59,2020-08-17 14:00:00,1614.4920000000004,33.5,0.9,52.0,0.0,1.0,1,0,1862,5,1,14
120183,59,2020-08-17 15:00:00,1833.84,33.3,1.4,50.0,0.0,1.0,1,0,1863,5,1,15
120184,59,2020-08-17 16:00:00,1561.68,33.4,1.8,53.0,0.0,1.0,1,0,1864,5,1,16
120185,59,2020-08-17 17:00:00,1203.012,32.8,1.6,56.0,0.0,0.9,1,0,1865,5,1,17
120186,59,2020-08-17 18:00:00,1392.876,31.6,1.0,69.0,0.0,1.0,1,0,1866,5,1,18
120187,59,2020-08-17 19:00:00,1557.792,28.6,0.5,80.0,0.0,0.6,1,0,1867,5,1,19
120188,59,2020-08-17 20:00:00,1134.648,26.8,1.6,89.0,0.0,0.0,1,0,1868,5,1,20
120189,59,2020-08-17 21:00:00,1142.424,25.9,2.0,92.0,0.0,0.0,1,0,1869,5,1,21
120190,59,2020-08-17 22:00:00,1250.964,25.3,1.2,94.0,0.0,0.0,1,0,1870,5,1,22
120191,59,2020-08-17 23:00:00,892.296,24.8,0.6,95.0,0.0,0.0,1,0,1871,5,1,23
120192,59,2020-08-18 00:00:00,831.7080000000002,24.6,0.5,95.0,0.0,0.0,1,0,1872,5,2,0
120193,59,2020-08-18 01:00:00,960.012,24.1,1.3,96.0,0.0,0.0,1,0,1873,5,2,1
120194,59,2020-08-18 02:00:00,922.428,24.3,0.0,96.0,0.0,0.0,1,0,1874,5,2,2
120195,59,2020-08-18 03:00:00,892.944,23.4,0.8,98.0,0.0,0.0,1,0,1875,5,2,3
120196,59,2020-08-18 04:00:00,1140.48,22.9,0.5,99.0,0.0,0.0,1,0,1876,5,2,4
120197,59,2020-08-18 05:00:00,1082.484,23.1,0.0,99.0,0.0,0.0,1,0,1877,5,2,5
120198,59,2020-08-18 06:00:00,912.06,23.2,0.0,99.0,0.0,0.0,1,0,1878,5,2,6
120199,59,2020-08-18 07:00:00,961.308,23.8,0.1,97.0,0.0,0.0,1,0,1879,5,2,7
120200,59,2020-08-18 08:00:00,1545.48,24.3,0.4,93.0,0.0,0.0,1,0,1880,5,2,8
120201,59,2020-08-18 09:00:00,1636.524,26.1,0.4,85.0,0.0,0.5,1,0,1881,5,2,9
120202,59,2020-08-18 10:00:00,1537.38,28.9,1.0,71.0,0.0,1.0,1,0,1882,5,2,10
120203,59,2020-08-18 11:00:00,1662.12,30.3,0.6,64.0,0.0,1.0,1,0,1883,5,2,11
120204,59,2020-08-18 12:00:00,1816.992,31.5,0.7,60.0,0.0,1.0,1,0,1884,5,2,12
120205,59,2020-08-18 13:00:00,1493.964,33.1,0.7,56.0,0.0,1.0,1,0,1885,5,2,13
120206,59,2020-08-18 14:00:00,1604.7720000000004,33.5,0.9,57.0,0.0,1.0,1,0,1886,5,2,14
120207,59,2020-08-18 15:00:00,1685.448,33.6,1.5,54.0,0.0,1.0,1,0,1887,5,2,15
120208,59,2020-08-18 16:00:00,1631.8503,34.8,0.1,50.0,0.0,1.0,1,0,1888,5,2,16
120209,59,2020-08-18 17:00:00,1529.28,33.6,2.2,54.0,0.0,1.0,1,0,1889,5,2,17
120210,59,2020-08-18 18:00:00,1198.476,32.8,0.6,60.0,0.0,1.0,1,0,1890,5,2,18
120211,59,2020-08-18 19:00:00,1483.596,27.8,1.0,80.0,0.0,0.7,1,0,1891,5,2,19
120212,59,2020-08-18 20:00:00,1406.9883960000002,25.9,2.4,86.0,0.0,0.0,1,0,1892,5,2,20
120213,59,2020-08-18 21:00:00,1170.612,25.3,0.3,89.0,0.0,0.0,1,0,1893,5,2,21
120214,59,2020-08-18 22:00:00,930.852,24.6,0.1,90.0,0.0,0.0,1,0,1894,5,2,22
120215,59,2020-08-18 23:00:00,1149.228,23.8,1.0,94.0,0.0,0.0,1,0,1895,5,2,23
120216,59,2020-08-19 00:00:00,1003.752,22.9,0.2,96.0,0.0,0.0,1,0,1896,5,3,0
120217,59,2020-08-19 01:00:00,716.3639999999998,22.9,0.0,98.0,0.0,0.0,1,0,1897,5,3,1
120218,59,2020-08-19 02:00:00,770.472,22.2,0.0,97.0,0.0,0.0,1,0,1898,5,3,2
120219,59,2020-08-19 03:00:00,928.584,21.9,0.0,98.0,0.0,0.0,1,0,1899,5,3,3
120220,59,2020-08-19 04:00:00,950.616,21.7,0.1,99.0,0.0,0.0,1,0,1900,5,3,4
120221,59,2020-08-19 05:00:00,1141.776,21.0,1.2,99.0,0.0,0.0,1,0,1901,5,3,5
120222,59,2020-08-19 06:00:00,1234.764,21.3,0.8,99.0,0.0,0.0,1,0,1902,5,3,6
120223,59,2020-08-19 07:00:00,1087.668,21.4,0.1,99.0,0.0,0.0,1,0,1903,5,3,7
120224,59,2020-08-19 08:00:00,1297.296,22.9,0.0,94.0,0.0,0.1,1,0,1904,5,3,8
120225,59,2020-08-19 09:00:00,1636.092,25.7,0.5,83.0,0.0,0.9,1,0,1905,5,3,9
120226,59,2020-08-19 10:00:00,2076.516,28.6,0.2,72.0,0.0,1.0,1,0,1906,5,3,10
120227,59,2020-08-19 11:00:00,1803.708,31.3,0.6,61.0,0.0,1.0,1,0,1907,5,3,11
120228,59,2020-08-19 12:00:00,1934.928,32.5,1.1,52.0,0.0,1.0,1,0,1908,5,3,12
120229,59,2020-08-19 13:00:00,1882.049657,33.5,0.8,49.0,0.0,1.0,1,0,1909,5,3,13
120230,59,2020-08-19 14:00:00,1891.339319,34.3,0.6,48.0,0.0,1.0,1,0,1910,5,3,14
120231,59,2020-08-19 15:00:00,1841.94,35.4,1.0,44.0,0.0,1.0,1,0,1911,5,3,15
120232,59,2020-08-19 16:00:00,1803.06,35.5,1.6,42.0,0.0,1.0,1,0,1912,5,3,16
120233,59,2020-08-19 17:00:00,1806.624,35.5,1.5,45.0,0.0,1.0,1,0,1913,5,3,17
120234,59,2020-08-19 18:00:00,1139.184,31.3,2.1,61.0,0.0,1.0,1,0,1914,5,3,18
120235,59,2020-08-19 19:00:00,1119.42,28.7,1.8,69.0,0.0,0.7,1,0,1915,5,3,19
120236,59,2020-08-19 20:00:00,1240.92,26.2,2.2,76.0,0.0,0.0,1,0,1916,5,3,20
120237,59,2020-08-19 21:00:00,1151.172,25.3,0.9,81.0,0.0,0.0,1,0,1917,5,3,21
120238,59,2020-08-19 22:00:00,846.936,23.3,1.0,90.0,0.0,0.0,1,0,1918,5,3,22
120239,59,2020-08-19 23:00:00,1023.84,23.4,1.0,91.0,0.0,0.0,1,0,1919,5,3,23
120240,59,2020-08-20 00:00:00,913.032,22.5,0.0,94.0,0.0,0.0,1,0,1920,5,4,0
120241,59,2020-08-20 01:00:00,762.048,22.2,0.7,96.0,0.0,0.0,1,0,1921,5,4,1
120242,59,2020-08-20 02:00:00,902.664,21.8,0.2,97.0,0.0,0.0,1,0,1922,5,4,2
120243,59,2020-08-20 03:00:00,857.304,21.2,0.0,97.0,0.0,0.0,1,0,1923,5,4,3
120244,59,2020-08-20 04:00:00,1075.032,20.8,0.4,95.0,0.0,0.0,1,0,1924,5,4,4
120245,59,2020-08-20 05:00:00,931.176,19.8,1.2,96.0,0.0,0.0,1,0,1925,5,4,5
120246,59,2020-08-20 06:00:00,855.0360000000002,19.3,0.2,98.0,0.0,0.0,1,0,1926,5,4,6
120247,59,2020-08-20 07:00:00,1165.104,20.8,0.6,96.0,0.0,0.6,1,0,1927,5,4,7
120248,59,2020-08-20 08:00:00,1215.0,22.7,0.3,78.0,0.0,1.0,1,0,1928,5,4,8
120249,59,2020-08-20 09:00:00,1256.796,25.5,0.3,74.0,0.0,1.0,1,0,1929,5,4,9
120250,59,2020-08-20 10:00:00,1633.932,28.5,0.2,63.0,0.0,1.0,1,0,1930,5,4,10
120251,59,2020-08-20 11:00:00,1788.804,30.5,1.0,55.0,0.0,1.0,1,0,1931,5,4,11
120252,59,2020-08-20 12:00:00,1544.184,32.1,0.6,50.0,0.0,1.0,1,0,1932,5,4,12
120253,59,2020-08-20 13:00:00,1696.14,33.2,1.0,44.0,0.0,1.0,1,0,1933,5,4,13
120254,59,2020-08-20 14:00:00,1781.6760000000004,34.2,1.6,43.0,0.0,1.0,1,0,1934,5,4,14
120255,59,2020-08-20 15:00:00,1696.29525,34.2,1.5,51.0,0.0,1.0,1,0,1935,5,4,15
120256,59,2020-08-20 16:00:00,1765.152,34.1,2.6,55.0,0.0,1.0,1,0,1936,5,4,16
120257,59,2020-08-20 17:00:00,1355.292,33.4,2.7,56.0,0.0,1.0,1,0,1937,5,4,17
120258,59,2020-08-20 18:00:00,1227.96,32.4,2.3,59.0,0.0,1.0,1,0,1938,5,4,18
120259,59,2020-08-20 19:00:00,1642.68,28.3,1.2,77.0,0.0,0.6,1,0,1939,5,4,19
120260,59,2020-08-20 20:00:00,1356.588,26.4,0.7,82.0,0.0,0.0,1,0,1940,5,4,20
120261,59,2020-08-20 21:00:00,1116.504,25.3,2.4,86.0,0.0,0.0,1,0,1941,5,4,21
120262,59,2020-08-20 22:00:00,1139.184,25.1,0.2,87.0,0.0,0.0,1,0,1942,5,4,22
120263,59,2020-08-20 23:00:00,994.68,23.8,0.6,91.0,0.0,0.0,1,0,1943,5,4,23
120264,59,2020-08-21 00:00:00,876.096,23.1,0.3,94.0,0.0,0.0,1,0,1944,5,5,0
120265,59,2020-08-21 01:00:00,936.036,22.8,0.0,94.0,0.0,0.0,1,0,1945,5,5,1
120266,59,2020-08-21 02:00:00,879.9839999999998,22.6,0.0,96.0,0.0,0.0,1,0,1946,5,5,2
120267,59,2020-08-21 03:00:00,1113.588,22.4,0.8,97.0,0.0,0.0,1,0,1947,5,5,3
120268,59,2020-08-21 04:00:00,750.3839999999999,21.7,0.0,98.0,0.0,0.0,1,0,1948,5,5,4
120269,59,2020-08-21 05:00:00,1003.428,21.5,0.0,98.0,0.0,0.0,1,0,1949,5,5,5
120270,59,2020-08-21 06:00:00,1274.616,22.3,0.0,98.0,0.0,0.0,1,0,1950,5,5,6
120271,59,2020-08-21 07:00:00,1025.46,22.9,0.0,96.0,0.0,0.0,1,0,1951,5,5,7
120272,59,2020-08-21 08:00:00,1175.796,22.7,0.9,96.0,0.0,0.0,1,0,1952,5,5,8
120273,59,2020-08-21 09:00:00,1565.892,23.7,0.0,93.0,0.0,0.0,1,0,1953,5,5,9
120274,59,2020-08-21 10:00:00,2025.324,25.0,0.0,88.0,0.0,0.0,1,0,1954,5,5,10
120275,59,2020-08-21 11:00:00,1633.989176,27.5,0.3,76.0,0.0,0.4,1,0,1955,5,5,11
120276,59,2020-08-21 12:00:00,1716.2279999999996,30.1,1.3,70.0,0.0,0.8,1,0,1956,5,5,12
120277,59,2020-08-21 13:00:00,2002.644,30.5,1.9,62.0,0.0,1.0,1,0,1957,5,5,13
120278,59,2020-08-21 14:00:00,2048.652,31.7,1.6,60.0,0.0,1.0,1,0,1958,5,5,14
120279,59,2020-08-21 15:00:00,1733.724,32.0,2.0,58.0,0.0,1.0,1,0,1959,5,5,15
120280,59,2020-08-21 16:00:00,1532.196,31.7,3.0,62.0,0.0,1.0,1,0,1960,5,5,16
120281,59,2020-08-21 17:00:00,1560.708,31.0,3.3,67.0,0.0,1.0,1,0,1961,5,5,17
120282,59,2020-08-21 18:00:00,1555.2,29.6,2.7,72.0,0.0,0.9,1,0,1962,5,5,18
120283,59,2020-08-21 19:00:00,1340.064,28.1,1.3,79.0,0.0,0.0,1,0,1963,5,5,19
120284,59,2020-08-21 20:00:00,998.244,26.4,1.0,87.0,0.0,0.0,1,0,1964,5,5,20
120285,59,2020-08-21 21:00:00,1109.376,25.5,1.1,91.0,0.0,0.0,1,0,1965,5,5,21
120286,59,2020-08-21 22:00:00,1227.636,24.7,0.7,93.0,0.0,0.0,1,0,1966,5,5,22
120287,59,2020-08-21 23:00:00,911.412,24.4,0.2,96.0,0.0,0.0,1,0,1967,5,5,23
120288,59,2020-08-22 00:00:00,733.86,24.0,0.4,97.0,0.0,0.0,1,0,1968,5,6,0
120289,59,2020-08-22 01:00:00,887.112,24.5,0.0,95.0,0.0,0.0,1,0,1969,5,6,1
120290,59,2020-08-22 02:00:00,1001.16,24.8,0.0,95.0,0.0,0.0,1,0,1970,5,6,2
120291,59,2020-08-22 03:00:00,943.488,24.1,0.0,97.0,0.0,0.0,1,0,1971,5,6,3
120292,59,2020-08-22 04:00:00,962.28,24.7,0.2,94.0,0.0,0.0,1,0,1972,5,6,4
120293,59,2020-08-22 05:00:00,1093.5,24.4,0.0,95.0,0.0,0.0,1,0,1973,5,6,5
120294,59,2020-08-22 06:00:00,983.664,23.9,0.0,93.0,0.0,0.0,1,0,1974,5,6,6
120295,59,2020-08-22 07:00:00,1428.192,24.2,0.0,91.0,0.0,0.0,1,0,1975,5,6,7
120296,59,2020-08-22 08:00:00,1682.5320000000004,25.1,1.5,85.0,0.0,0.0,1,0,1976,5,6,8
120297,59,2020-08-22 09:00:00,1561.0320000000004,25.2,1.6,83.0,0.0,0.0,1,0,1977,5,6,9
120298,59,2020-08-22 10:00:00,1741.8239999999996,27.4,1.8,74.0,0.0,0.5,1,0,1978,5,6,10
120299,59,2020-08-22 11:00:00,1860.732,27.6,3.1,71.0,0.0,0.8,1,0,1979,5,6,11
120300,59,2020-08-22 12:00:00,1631.016,27.5,2.7,70.0,0.0,0.7,1,0,1980,5,6,12
120301,59,2020-08-22 13:00:00,1619.352,28.2,3.0,68.0,0.0,0.1,1,0,1981,5,6,13
120302,59,2020-08-22 14:00:00,1647.216,29.5,3.0,63.0,0.0,1.0,1,0,1982,5,6,14
120303,59,2020-08-22 15:00:00,1496.2320000000002,29.4,2.8,63.0,0.0,0.9,1,0,1983,5,6,15
120304,59,2020-08-22 16:00:00,1733.4,28.7,2.8,65.0,0.0,0.3,1,0,1984,5,6,16
120305,59,2020-08-22 17:00:00,1535.76,28.1,2.4,69.0,0.0,0.2,1,0,1985,5,6,17
120306,59,2020-08-22 18:00:00,1363.392,27.4,1.8,70.0,0.0,0.0,1,0,1986,5,6,18
120307,59,2020-08-22 19:00:00,1300.86,25.7,1.3,83.0,0.0,0.0,1,0,1987,5,6,19
120308,59,2020-08-22 20:00:00,1038.744,24.8,0.6,87.0,0.0,0.0,1,0,1988,5,6,20
120309,59,2020-08-22 21:00:00,1134.3239999999996,24.4,0.0,90.0,0.0,0.0,1,0,1989,5,6,21
120310,59,2020-08-22 22:00:00,1302.48,24.2,0.1,90.0,0.0,0.0,1,0,1990,5,6,22
120311,59,2020-08-22 23:00:00,927.288,23.7,0.0,96.0,0.4,0.0,1,0,1991,5,6,23
120312,59,2020-08-23 00:00:00,836.8919999999998,23.4,0.4,97.0,0.2,0.0,1,0,1992,5,0,0
120313,59,2020-08-23 01:00:00,1114.884,22.9,0.0,97.0,0.0,0.0,1,0,1993,5,0,1
120314,59,2020-08-23 02:00:00,768.528,22.8,0.5,99.0,0.0,0.0,1,0,1994,5,0,2
120315,59,2020-08-23 03:00:00,706.9680000000002,22.9,0.1,99.0,0.0,0.0,1,0,1995,5,0,3
120316,59,2020-08-23 04:00:00,884.196,22.8,0.3,99.0,0.0,0.0,1,0,1996,5,0,4
120317,59,2020-08-23 05:00:00,1266.192,22.4,0.7,98.0,0.0,0.0,1,0,1997,5,0,5
120318,59,2020-08-23 06:00:00,883.548,22.8,0.1,99.0,0.0,0.0,1,0,1998,5,0,6
120319,59,2020-08-23 07:00:00,1258.092,23.0,0.0,98.0,0.0,0.0,1,0,1999,5,0,7
120320,59,2020-08-23 08:00:00,1785.24,23.8,0.2,92.0,0.0,0.1,1,0,2000,5,0,8
120321,59,2020-08-23 09:00:00,1892.808,26.2,0.3,80.0,0.0,0.5,1,0,2001,5,0,9
120322,59,2020-08-23 10:00:00,1584.684,28.1,1.0,70.0,0.0,1.0,1,0,2002,5,0,10
